Experiment,Participant,HighValueColumn,NumAlt,LowDim,HighDim,Product,Order,Choice
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Cars,TDC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Job offers,CTD,D
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Microwave ovens,DTC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Cameras,DCT,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Restaurants,TCD,C
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Televisions,TDC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Cell phones,CTD,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Cable services,CDT,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Refrigerators,DTC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Laptops,TCD,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Cars,TDC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Job offers,CTD,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Coffee makers,CDT,D
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Microwave ovens,DTC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Televisions,TDC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Cell phones,CTD,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Cable services,CDT,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Refrigerators,DTC,T
Footnote_3,R_3fk4SI4xTBq3vWw,2,3,40-50,100-90,Washing machines,DCT,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Job offers,CTD,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Coffee makers,CDT,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Microwave ovens,DTC,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Restaurants,TCD,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Televisions,TDC,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Refrigerators,DTC,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Job offers,CTD,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Coffee makers,CDT,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Microwave ovens,DTC,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Televisions,TDC,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Refrigerators,DTC,T
Footnote_3,R_32WIa8KYT2Le35X,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Job offers,CTD,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Microwave ovens,DTC,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Restaurants,TCD,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Cars,TDC,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Job offers,CTD,C
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Coffee makers,CDT,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Microwave ovens,DTC,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Cameras,DCT,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Televisions,TDC,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Cell phones,CTD,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Cable services,CDT,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Refrigerators,DTC,T
Footnote_3,R_vf6h98flXFi6mcx,2,3,40-50,100-90,Washing machines,DCT,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Job offers,CTD,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Coffee makers,CDT,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Microwave ovens,DTC,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Restaurants,TCD,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Job offers,CTD,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Coffee makers,CDT,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Microwave ovens,DTC,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Refrigerators,DTC,C
Footnote_3,R_u32u4Gx3wdZq9yN,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Job offers,CTD,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Coffee makers,CDT,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Microwave ovens,DTC,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Restaurants,TCD,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Cell phones,CTD,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,30-40,100-90,Washing machines,DCT,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Job offers,CTD,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Coffee makers,CDT,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Microwave ovens,DTC,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Cell phones,CTD,T
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Refrigerators,DTC,C
Footnote_3,R_3hhwxX7rDWOdxlH,2,3,40-50,100-90,Washing machines,DCT,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Job offers,CTD,D
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Microwave ovens,DTC,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Cameras,DCT,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Restaurants,TCD,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Laptops,TCD,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Cars,TDC,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Job offers,CTD,D
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Coffee makers,CDT,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Microwave ovens,DTC,D
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Cameras,DCT,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Cell phones,CTD,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Refrigerators,DTC,T
Footnote_3,R_1Ojq0XzOlApAJ6p,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Cars,TDC,D
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Job offers,CTD,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Microwave ovens,DTC,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Restaurants,TCD,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Televisions,TDC,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Cell phones,CTD,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Refrigerators,DTC,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Cars,TDC,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Job offers,CTD,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Coffee makers,CDT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Microwave ovens,DTC,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Cameras,DCT,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Refrigerators,DTC,C
Footnote_3,R_D8nYyIgj9LcAnHH,2,3,40-50,100-90,Washing machines,DCT,T
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Job offers,CTD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Microwave ovens,DTC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Restaurants,TCD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Job offers,CTD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Coffee makers,CDT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Microwave ovens,DTC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Restaurants,TCD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Televisions,TDC,T
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Refrigerators,DTC,C
Footnote_3,R_3KBATWmppeMPM0r,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Job offers,CTD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Microwave ovens,DTC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Restaurants,TCD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Job offers,CTD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Coffee makers,CDT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Microwave ovens,DTC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Restaurants,TCD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Refrigerators,DTC,C
Footnote_3,R_cv99joK1t5bI7Vn,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Job offers,CTD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Coffee makers,CDT,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Microwave ovens,DTC,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Restaurants,TCD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Refrigerators,DTC,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,30-40,100-90,Washing machines,DCT,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Job offers,CTD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Coffee makers,CDT,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Microwave ovens,DTC,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Cameras,DCT,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Televisions,TDC,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Refrigerators,DTC,T
Footnote_3,R_1HphhjN9MwFn8Ne,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Job offers,CTD,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Microwave ovens,DTC,T
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Restaurants,TCD,T
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,30-40,100-90,Washing machines,DCT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Laptops,TCD,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Job offers,CTD,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Coffee makers,CDT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Microwave ovens,DTC,T
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Restaurants,TCD,T
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Refrigerators,DTC,C
Footnote_3,R_8J8TsWVYrphVI3v,2,3,40-50,100-90,Washing machines,DCT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Laptops,TCD,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Cars,TDC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Job offers,CTD,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Coffee makers,CDT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Microwave ovens,DTC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Cameras,DCT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Restaurants,TCD,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Televisions,TDC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Cell phones,CTD,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Cable services,CDT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Refrigerators,DTC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,30-40,100-90,Washing machines,DCT,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Laptops,TCD,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Cars,TDC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Job offers,CTD,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Coffee makers,CDT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Microwave ovens,DTC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Cameras,DCT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Restaurants,TCD,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Televisions,TDC,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Cell phones,CTD,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Cable services,CDT,C
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Refrigerators,DTC,T
Footnote_3,R_2X1A7eD3nGVBydJ,2,3,40-50,100-90,Washing machines,DCT,T
Footnote_3,R_3dHbxDKLgNVbSxU,2,3,30-40,100-90,Laptops,TCD,C
Footnote_3,R_3dHbxDKLgNVbSxU,2,3,30-40,100-90,Cars,TDC,C
